claimsPerMember,totalClaims,claimDensity,expansionNeed,members,settlements,housingShortage,farmShortage,paddockShortage,mineShortage,shrineNeed,avgProsperity,avgSpirituality,avgArmament,dominance,enemyPressure,localFood,localWood,localStone,localIron,localAnimals,agentProsperity,agentLoad,hasHome
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5386392,0.6243783,0,0.8181818,0,1,1,0.416,0,1,0.4953652,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5386392,0.6243783,0,0.8181818,0,0.4788444,0.5243429,0.02711111,0,1,0.4835563,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5386392,0.6243783,0,0.8181818,0,0.3911111,0.4395429,0.1048889,0,1,0.4879794,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5386392,0.6243783,0,0.8181818,0,0.1009778,0.1728571,0.1937778,0,0.46,0.4560678,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5386392,0.6243783,0,0.8181818,0,1,1,0,0,1,0.4589505,0.02302222,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5386392,0.6243783,0,0.8181818,0,1,1,0.3715556,0,1,0.4761213,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5386392,0.6243783,0,0.8181818,0,0.6680889,0.8029714,0,0,1,0.4749668,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5386392,0.6243783,0,0.8181818,0,1,1,0,0,1,0.4862128,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5386392,0.6243783,0,0.8181818,0,0.7278222,0.692,0,0,1,0.5036246,0.03333333,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5386392,0.6243783,0,0.8181818,0,1,1,0.3715556,0,1,0.484592,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5386392,0.6243783,0,0.8181818,0,0.4788444,0.5243429,0.02711111,0,1,0.4919065,0,0,0
1,0.2,1,0,0.05,0.08333333,0.3333333,1,1,1,1,0.4383118,0,0,0.520405,0,1,1,0,0,1,0.3597172,0.06666667,0,0
0.4285714,0.2,1,0.2653061,0.175,0.08333333,0.7142857,1,1,1,1,0.3363346,0,0,0.5128197,0,1,1,0,0,1,0.3332501,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5386392,0.6243783,0,0.8181818,0,0.7216889,0.6922286,0,0,1,0.4498768,0.01448889,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5386392,0.6243783,0,0.8181818,0,1,1,0,0,1,0.4993297,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5386392,0.6243783,0,0.8181818,0,1,1,0.416,0,1,0.4785841,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5386392,0.6243783,0,0.8181818,0,1,1,0.3715556,0,1,0.474535,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5386392,0.6243783,0,0.8181818,0,1,1,0,0,1,0.4807554,0.02222222,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5386392,0.6243783,0,0.8181818,0,0.5873778,1,0.2048889,0,1,0.509542,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5386392,0.6243783,0,0.8181818,0,1,1,0.1666667,0,1,0.4763128,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5386392,0.6243783,0,0.8181818,0,1,1,0,0,1,0.4828484,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5386392,0.6243783,0,0.8181818,0,1,1,0.3715556,0,1,0.476844,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5386392,0.6243783,0,0.8181818,0,1,1,0,0,1,0.4623767,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5386392,0.6243783,0,0.8181818,0,1,1,0,0,1,0.4679072,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0.5128889,0.1666667,1,0.7200375,0.1310222,1,0
0.4285714,0.2,1,0.2653061,0.175,0.08333333,0.7142857,1,1,1,1,0.3367621,0,0,0.5129013,0,1,1,0,0.08333333,1,0.4628743,0,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.4745778,0.5058286,0.03511111,0,1,0.6635213,0.08044444,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0.03511111,0,1,0.6639534,0.05386667,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.1720889,0.1230286,0.4017778,0,0.4555556,0.6953041,0.1209778,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0,0,1,0.6820791,0.03128889,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.4579556,0.5896571,0.2573333,0,1,0.6683706,0.04826667,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0.5128889,0.1666667,1,0.6318466,0.06453333,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0.224,0,1,0.6386414,0,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.8468444,0.9573714,0.4684444,0,1,0.6358465,0.04142222,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.9140444,1,0.1684444,0,1,0.6130396,0.03973333,1,0
0.4285714,0.2,1,0.2653061,0.175,0.08333333,0.7142857,1,1,1,1,0.3367621,0,0,0.5129013,0,1,1,0,0,1,0.405165,0,1,0
0.4285714,0.2,1,0.2653061,0.175,0.08333333,0.7142857,1,1,1,1,0.3367621,0,0,0.5129013,0,1,1,0,0.08333333,1,0.41563,0.02302222,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0,0,1,0.6581733,0.1066667,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.9887111,0.9616571,0.8351111,0.375,1,0.6792829,0.07137778,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.2360889,0.2066286,0.2017778,0,0.6533333,0.6104466,0.003377778,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.2887111,0.2897714,0.3684444,0,0.8755556,0.6303091,0.04986667,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.3896889,0.4215429,0.1128889,0,1,0.6912704,0.1466667,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0,0,1,0.6350962,0.07724444,1,0
0.4285714,0.2,1,0.2653061,0.175,0.08333333,0.7142857,1,1,1,1,0.3367621,0,0,0.5129013,0,1,1,0,0.08333333,1,0.342708,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.5998222,0.5939429,0.624,0,1,0.6335746,0.04542222,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.4579556,0.5896571,0.2573333,0,1,0.5956607,0.04915556,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.6044444,1,0.2128889,0,1,0.6025077,0.01288889,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0.3795556,0,1,0.6075948,0.02702222,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.9887111,0.9616571,0.8351111,0.375,1,0.6199863,0.05591111,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0.3128889,0,1,0.6280865,0,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0.03511111,0,1,0.6011784,0.001955556,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0,0,1,0.6473388,0.006222222,1,0
1,0.2,1,0,0.05,0.08333333,0.3333333,1,1,1,1,0.5506967,0,0,0.5418603,0,1,1,0,0,1,0.6213505,0.1922667,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0,0,1,0.6384642,0.0472,1,0
1,0.2,1,0,0.05,0.08333333,0.3333333,1,1,1,1,0.5506967,0,0,0.5418603,0,1,1,0,0,1,0.5731623,0.01306667,1,0
0.4285714,0.2,1,0.2653061,0.175,0.08333333,0.7142857,1,1,1,1,0.3367621,0,0,0.5129013,0,1,1,0,0,1,0.4150923,0,1,0
0.4285714,0.2,1,0.2653061,0.175,0.08333333,0.7142857,1,1,1,1,0.3367621,0,0,0.5129013,0,1,1,0,0,1,0.3633278,0.3111111,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0,0,1,0.6064182,0.03866667,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0.03511111,0,1,0.577377,0,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0,0,1,0.5786748,0,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0.224,0,1,0.6107579,0,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.3896889,0.4215429,0.1128889,0,1,0.6698275,0.09306667,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.4745778,0.5058286,0.03511111,0,1,0.4906866,0,0,0
0.4285714,0.2,1,0.2653061,0.175,0.08333333,0.7142857,1,1,1,1,0.3367621,0,0,0.5129013,0,1,1,0,0.08333333,1,0.3058033,0.2333333,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0,0,1,0.5963307,0.04444444,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0,0,1,0.4752039,0,0,0
1,0.2,1,0,0.05,0.08333333,0.3333333,1,1,1,1,0.5506967,0,0,0.5418603,0,1,1,0,0,1,0.5850716,0.09786667,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.4745778,0.5058286,0.03511111,0,1,0.5018153,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.9140444,1,0.1684444,0,1,0.6001469,0.03466667,1,0
0.4285714,0.2,1,0.2653061,0.175,0.08333333,0.7142857,1,1,1,1,0.3367621,0,0,0.5129013,0,1,1,0,0,1,0.3026698,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.9140444,1,0.1684444,0,1,0.475873,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0.224,0,1,0.4910706,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.2360889,0.2066286,0.2017778,0,0.6533333,0.6131938,0.08942222,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0,0,1,0.6483373,0,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.1806222,0.1753143,0.4017778,0,0.2933333,0.4757464,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.5998222,0.5939429,0.624,0,1,0.4754926,0,0,0
1,0.2,1,0,0.05,0.08333333,0.3333333,1,1,1,1,0.5506967,0,0,0.5418603,0,1,1,0,0,1,0.4638832,0,0,0
0.4285714,0.2,1,0.2653061,0.175,0.08333333,0.7142857,1,1,1,1,0.3367621,0,0,0.5129013,0,1,1,0,0.08333333,1,0.467402,0.02586667,1,0
0.4285714,0.2,1,0.2653061,0.175,0.08333333,0.7142857,1,1,1,1,0.3367621,0,0,0.5129013,0,1,1,0,0,1,0.3088127,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0.8017778,0.375,1,0.4866204,0.01448889,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.2887111,0.2897714,0.3684444,0,0.8755556,0.4932621,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.7165333,0.6178286,0.9462222,0.5,1,0.5076052,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0,0,1,0.5047471,0.02444444,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.6044444,1,0.2128889,0,1,0.4931643,0,0,0
1,0.2,1,0,0.05,0.08333333,0.3333333,1,1,1,1,0.5506967,0,0,0.5418603,0,1,1,0,0,1,0.6087784,0.1386667,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0.1017778,0,1,0.4848571,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0.3128889,0,1,0.4769924,0.01733333,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0,0,1,0.6102481,0.0664,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.08675556,0.0504,0.4017778,0,0.14,0.4803867,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0.5128889,0.1666667,1,0.4651655,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.1806222,0.1753143,0.4017778,0,0.2933333,0.478717,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0.6573333,0.1666667,1,0.4864052,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.4745778,0.5058286,0.03511111,0,1,0.477642,0,0,0
0.4285714,0.2,1,0.2653061,0.175,0.08333333,0.7142857,1,1,1,1,0.3367621,0,0,0.5129013,0,1,1,0,0.08333333,1,0.3813627,0,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0,0,1,0.4518495,0.01191111,0,0
0.4285714,0.2,1,0.2653061,0.175,0.08333333,0.7142857,1,1,1,1,0.3367621,0,0,0.5129013,0,1,1,0,0,1,0.3120962,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.8818667,1,0.03511111,0,1,0.5068242,0.01306667,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0,0,1,0.4610263,0.01875556,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0.3795556,0,1,0.5014352,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.4745778,0.5058286,0.03511111,0,1,0.4828385,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0.1017778,0,1,0.4790613,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.08675556,0.0504,0.4017778,0,0.14,0.4812222,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0.3795556,0,1,0.5306592,0.04151111,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0.3017778,0,1,0.5168085,0.01102222,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0,0,1,0.4809233,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.8468444,0.9573714,0.4684444,0,1,0.6945817,0.08293333,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.4745778,0.5058286,0.03511111,0,1,0.5129383,0.0008,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.5200889,0.6905714,0.03511111,0,1,0.4893811,0.01164444,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0,0,1,0.4856465,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0,0,1,0.4786547,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.9140444,1,0.1684444,0,1,0.4925687,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.3896889,0.4215429,0.1128889,0,1,0.4807538,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0.03333333,0,1,0.5077445,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.09813333,0.05451429,0.4017778,0,0.1977778,0.4995624,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0.03333333,0,1,0.5496603,0.08844444,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0.5128889,0.1666667,1,0.4733023,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.5200889,0.6905714,0.03511111,0,1,0.4721669,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0,0,1,0.483411,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0.3795556,0,1,0.5026705,0.03333333,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.4745778,0.5058286,0.03511111,0,1,0.4797839,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.6044444,1,0.2128889,0,1,0.4870903,0,0,0
1,0.2,1,0,0.05,0.08333333,0.3333333,1,1,1,1,0.5506967,0,0,0.5418603,0,1,1,0,0,1,0.4519341,0,0,0
0.4285714,0.2,1,0.2653061,0.175,0.08333333,0.7142857,1,1,1,1,0.3367621,0,0,0.5129013,0,1,1,0,0,1,0.3200215,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.7544,0.7038286,0,0,1,0.4471032,0.003377778,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0,0,1,0.4965404,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0.5128889,0.1666667,1,0.4737501,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0,0,1,0.4697296,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.7036444,0.8178857,0,0,1,0.4779051,0.02222222,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.4745778,0.5058286,0.03511111,0,1,0.5067627,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0.5128889,0.1666667,1,0.4735033,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.7036444,0.8178857,0,0,1,0.4800322,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,0.6044444,1,0.2128889,0,1,0.4720124,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0,0,1,0.4595398,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5425439,0.6133,0,0.8181818,0,1,1,0,0,1,0.4640996,0,0,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5353938,0.5911435,0,0.8181818,0,0.1592889,0.1353714,0.4177778,0,0.5022222,0.7435121,0.1310222,1,0
0.4285714,0.2,1,0.2653061,0.175,0.08333333,0.7142857,1,1,1,1,0.3332014,0,0,0.5122216,0,1,1,0,0.08333333,1,0.4444284,0,1,0
0.1576087,0.3222222,0.6137566,0.7491892,0.7666667,0.08333333,0.5,0.923913,1,0.9,0,0.5353938,0.5911435,0,0.8181818,0,0.9012444,1,0.1844444,0,1,0.6396751,0.08044444,1,0
